timeStep areaDensityCounting-PID5 areaDensityCounting-PID6 areaDensityCounting-PID7 areaDensityCounting-PID8 areaDensityCounting-PID9 areaDensityCounting-PID10 areaDensityCounting-PID11 areaDensityCounting-PID12 areaDensityCounting-PID13 areaDensityCounting-PID14 areaDensityCounting-PID15 areaDensityCounting-PID16 areaDensityCounting-PID17
969 4 4 6 2 2 7 8 0 11 15 17 14 10
970 4 4 6 2 2 7 8 0 11 14 18 14 10
971 4 4 6 2 2 7 7 0 12 15 17 12 12
972 4 4 6 2 2 7 7 0 12 16 16 12 12
973 4 4 6 2 2 7 7 0 12 15 17 12 12
974 4 4 6 2 2 7 7 0 12 15 17 13 11
975 4 4 6 2 2 7 7 0 12 17 15 14 10
976 4 4 6 2 2 7 7 0 12 17 15 14 10
977 4 4 6 2 2 7 7 0 12 18 13 14 11
978 4 4 6 2 2 7 7 0 12 17 14 14 11
979 4 4 6 2 2 7 7 0 12 15 15 14 12
980 4 4 6 2 2 7 7 0 12 15 15 14 12
981 4 4 6 2 2 7 7 0 12 15 14 14 13
982 4 4 6 2 2 7 7 0 12 15 14 14 13
983 4 4 6 2 2 7 8 0 11 15 14 14 13
984 4 4 6 2 2 7 8 0 11 15 14 15 12
985 4 4 6 2 2 7 8 0 11 15 14 14 13
986 4 4 6 2 2 7 8 0 11 15 13 13 15
987 4 4 6 2 2 7 8 0 11 14 14 14 14
988 4 4 6 2 2 7 8 0 11 16 13 14 13
989 4 4 6 2 2 7 8 0 11 16 12 14 14
990 4 4 6 2 2 7 8 0 11 15 13 14 14
991 4 4 6 2 2 7 8 0 11 15 13 14 14
992 4 4 6 2 2 7 8 0 11 15 13 15 13
993 4 4 6 2 2 7 8 0 11 16 12 14 14
994 4 4 6 2 2 7 8 0 11 16 12 13 15
995 4 4 6 2 2 7 8 0 11 16 12 14 14
996 4 4 6 2 2 7 8 0 11 16 12 15 13
997 4 4 6 2 2 7 8 0 11 15 13 14 14
998 4 4 6 2 2 7 8 0 11 16 12 12 16
999 4 4 6 2 2 7 8 0 11 16 11 12 17
1000 4 4 6 2 2 7 7 0 11 16 12 13 16
1001 4 4 6 2 2 7 7 0 11 16 12 14 15
1002 4 4 6 2 2 7 7 0 11 15 12 15 15
1003 4 4 6 2 2 7 7 0 11 15 12 15 15
1004 4 4 6 2 2 7 7 0 11 15 12 16 14
1005 4 4 6 2 2 7 7 0 11 15 12 16 14
1006 4 4 6 2 2 7 7 0 11 14 13 16 14
1007 4 4 6 2 2 7 7 0 11 15 12 15 15
1008 4 4 6 2 2 7 7 0 11 15 12 17 13
1009 4 4 6 2 2 7 7 0 11 15 12 16 14
1010 4 4 6 2 2 7 7 0 11 15 11 16 15
1011 4 4 6 2 2 7 8 0 11 14 11 16 15
1012 4 4 6 2 2 7 8 0 11 13 12 17 14
1013 4 4 6 2 2 7 8 0 11 13 12 16 15
1014 4 4 6 2 2 7 8 0 11 13 12 15 16
1015 4 4 6 2 2 7 8 0 11 13 11 16 16
1016 4 4 6 2 2 7 8 0 11 13 11 16 16
1017 4 4 6 2 2 7 8 0 11 13 11 16 16
1018 4 4 6 2 2 7 8 0 11 13 11 16 16
1019 4 4 6 2 2 7 8 0 11 12 12 17 15
1020 4 4 6 2 2 7 8 0 11 12 12 17 15
1021 4 4 6 2 2 7 8 0 11 12 12 17 15
1022 4 4 6 2 2 7 8 0 11 13 10 18 15
1023 4 4 6 2 2 7 8 0 11 14 10 17 15
1024 4 4 6 2 2 7 8 0 11 14 10 18 14
1025 4 4 6 2 2 7 8 0 11 14 10 18 14
1026 4 4 6 2 2 7 8 0 11 14 10 18 14
1027 4 4 6 2 2 7 8 0 11 14 10 18 14
1028 4 4 6 2 2 7 8 0 11 14 10 18 14
1029 4 4 6 2 2 7 8 0 11 13 11 18 14
1030 4 4 6 2 2 7 8 0 11 13 11 18 14
1031 4 4 6 2 2 7 8 0 11 13 11 18 14
1032 4 4 6 2 2 7 8 0 11 13 11 18 14
1033 4 4 6 2 2 7 8 0 11 13 11 17 15
1034 4 4 6 2 2 7 7 0 11 14 11 16 16
1035 4 4 6 2 2 7 7 0 11 14 11 17 15
1036 4 4 6 2 2 7 7 0 11 14 11 17 15
1037 4 4 6 2 2 7 7 0 11 14 11 17 15
1038 4 4 6 2 2 7 7 0 11 14 11 17 15
1039 4 4 6 2 2 7 7 0 11 14 11 17 15
1040 4 4 6 2 2 7 7 0 11 14 11 17 15
1041 4 4 6 2 2 7 7 0 11 14 11 17 15
1042 4 4 6 2 2 7 7 0 11 14 11 16 16
1043 4 4 6 2 2 7 7 0 11 14 11 16 16
1044 4 4 6 2 2 7 7 0 11 14 11 16 16
1045 4 4 6 2 2 7 7 0 11 14 11 16 16
1046 4 4 6 2 2 7 7 0 11 15 10 16 16
1047 4 4 6 2 2 7 7 0 11 15 10 17 15
1048 4 4 6 2 2 7 7 0 11 15 10 17 15
1049 4 4 6 2 2 7 7 0 11 15 10 17 15
1050 4 4 6 2 2 7 7 0 11 15 10 17 15
1051 4 4 6 2 2 7 7 0 11 15 10 17 15
1052 4 4 6 2 2 7 7 0 11 15 10 17 15
1053 4 4 6 2 2 7 7 0 11 15 10 17 15
1054 4 4 6 2 2 7 7 0 11 15 10 17 15
1055 4 4 6 2 2 7 7 0 11 15 10 17 15
1056 4 4 6 2 2 7 7 0 11 15 10 17 15
1057 4 4 6 2 2 7 7 0 11 15 10 17 15
1058 4 4 6 2 2 7 7 0 11 15 10 17 15
1059 4 4 6 2 2 7 7 0 11 15 10 17 15
1060 4 4 6 2 2 7 7 0 11 15 10 17 15
1061 4 4 6 2 2 7 7 0 11 15 10 17 15
1062 4 4 6 2 2 7 7 0 11 15 10 17 15
1063 4 4 6 2 2 7 7 0 11 15 10 17 15
1064 4 4 6 2 2 7 7 0 11 15 10 17 15
1065 4 4 6 2 2 7 7 0 11 15 10 17 15
1066 4 4 6 2 2 7 7 0 11 15 10 17 15
1067 4 4 6 2 2 7 7 0 11 15 10 17 15
1068 4 4 6 2 2 7 7 0 11 15 10 17 15
1069 4 4 6 2 2 7 7 0 11 15 10 17 15
1070 4 4 6 2 2 7 7 0 11 15 10 17 15
1071 4 4 6 2 2 7 7 0 11 15 10 17 15
1072 4 4 6 2 2 7 7 0 11 15 10 17 15
1073 4 4 6 2 2 7 7 0 11 15 10 17 15
1074 4 4 6 2 2 7 7 0 11 15 10 17 15
1075 4 4 6 2 2 7 7 0 11 15 10 17 15
1076 4 4 6 2 2 7 7 0 11 15 10 17 15
1077 4 4 6 2 2 7 7 0 11 15 10 17 15
1078 4 4 6 2 2 7 7 0 11 15 10 17 15
1079 4 4 6 2 2 7 7 0 11 15 10 17 15
1080 4 4 6 2 2 7 7 0 11 15 10 17 15
1081 4 4 6 2 2 7 7 0 11 15 10 17 15
1082 4 4 6 2 2 7 7 0 11 15 10 17 15
1083 4 4 6 2 2 7 7 0 11 15 10 17 15
1084 4 4 6 2 2 7 7 0 11 15 10 17 15
1085 4 4 6 2 2 7 7 0 11 15 10 17 15
1086 4 4 6 2 2 7 7 0 11 15 10 17 15
1087 4 4 6 2 2 7 7 0 11 15 10 17 15
1088 4 4 6 2 2 7 7 0 11 15 10 17 15
1089 4 4 6 2 2 7 7 0 11 15 10 17 15
1090 4 4 6 2 2 7 7 0 11 15 10 17 15
1091 4 4 6 2 2 7 7 0 11 15 10 17 15
1092 4 4 6 2 2 7 7 0 11 15 10 17 15
1093 4 4 6 2 2 7 7 0 11 15 10 17 15
1094 4 4 6 2 2 7 7 0 11 15 10 17 15
1095 4 4 6 2 2 7 7 0 11 15 10 17 15
1096 4 4 6 2 2 7 7 0 11 15 10 17 15
1097 4 4 6 2 2 7 7 0 11 15 10 17 15
1098 4 4 6 2 2 7 7 0 11 15 10 17 15
1099 4 4 6 2 2 7 7 0 11 15 10 17 15
1100 4 4 6 2 2 7 7 0 11 15 10 17 15
1101 4 4 6 2 2 7 7 0 11 15 10 17 15
1102 4 4 6 2 2 7 7 0 11 15 10 17 15
1103 4 4 6 2 2 7 7 0 11 15 10 17 15
1104 4 4 6 2 2 7 7 0 11 15 10 17 15
1105 4 4 6 2 2 7 7 0 11 15 10 17 15
1106 4 4 6 2 2 7 7 0 11 15 10 17 15
1107 4 4 6 2 2 7 7 0 11 15 10 17 15
1108 4 4 6 2 2 7 7 0 11 15 10 17 15
1109 4 4 6 2 2 7 7 0 11 15 10 17 15
1110 4 4 6 2 2 7 7 0 11 15 10 17 15
1111 4 4 6 2 2 7 7 0 11 15 10 17 15
1112 4 4 6 2 2 7 7 0 11 15 10 17 15
1113 4 4 6 2 2 7 7 0 11 15 10 17 15
1114 4 4 6 2 2 7 7 0 11 15 10 17 15
1115 4 4 6 2 2 7 7 0 11 15 10 17 15
1116 4 4 6 2 2 7 7 0 11 15 10 17 15
1117 4 4 6 2 2 7 7 0 11 15 10 17 15
1118 4 4 6 2 2 7 7 0 11 15 10 17 15
1119 4 4 6 2 2 7 7 0 11 15 10 17 15
1120 4 4 6 2 2 7 7 0 11 15 10 17 15
1121 4 4 6 2 2 7 7 0 11 15 10 17 15
1122 4 4 6 2 2 7 7 0 11 15 10 17 15
1123 4 4 6 2 2 7 7 0 11 15 10 17 15
1124 4 4 6 2 2 7 7 0 11 15 10 17 15
1125 4 4 6 2 2 7 7 0 11 15 10 17 15
1126 4 4 6 2 2 7 7 0 11 15 10 17 15
1127 4 4 6 2 2 7 7 0 11 15 10 17 15
1128 4 4 6 2 2 7 7 0 11 15 10 17 15
1129 4 4 6 2 2 7 6 0 12 15 10 17 15
1130 4 4 6 2 2 7 6 0 12 15 10 17 15
1131 4 4 6 2 2 7 6 0 12 15 10 17 15
1132 4 4 6 2 2 7 6 0 12 15 10 17 15
1133 4 4 6 2 2 7 6 0 12 15 10 17 15
1134 4 4 6 2 2 7 6 0 12 15 10 17 15
1135 4 4 6 2 2 7 6 0 12 15 10 17 15
1136 4 4 6 2 2 7 6 0 12 15 10 17 15
1137 4 4 6 2 2 7 6 0 12 15 10 17 15
1138 4 4 6 2 2 7 6 0 12 15 10 17 15
1139 4 4 6 2 2 7 6 0 12 15 10 17 15
1140 4 4 6 2 2 7 6 0 12 15 10 17 15
1141 4 4 6 2 2 7 6 0 12 15 10 17 15
1142 4 4 6 2 2 7 6 0 12 15 10 17 15
1143 4 4 6 2 2 7 6 0 12 15 10 17 15
1144 4 4 6 2 2 7 6 0 12 15 10 17 15
1145 4 4 6 2 2 7 6 0 12 15 10 17 15
1146 4 4 6 2 2 7 6 0 12 15 10 17 15
1147 4 4 6 2 2 7 6 0 12 15 10 17 15
1148 4 4 6 2 2 7 6 0 12 15 10 17 15
1149 4 4 6 2 2 7 6 0 12 15 10 17 15
1150 4 4 6 2 2 7 6 0 12 15 10 17 15
1151 4 4 6 2 2 7 6 0 12 15 10 17 15
1152 4 4 6 2 2 7 6 0 12 15 10 17 15
1153 4 4 6 2 2 7 6 0 12 15 10 17 15
1154 4 4 6 2 2 7 6 0 12 15 10 17 15
1155 4 4 6 2 2 7 6 0 12 15 10 17 15
1156 4 4 6 2 2 7 6 0 12 15 10 17 15
1157 4 4 6 2 2 7 6 0 12 15 10 17 15
1158 4 4 6 2 2 7 6 0 12 15 10 17 15
1159 4 4 6 2 2 7 6 0 12 15 10 17 15
1160 4 4 6 2 2 7 6 0 12 15 10 17 15
1161 4 4 6 2 2 7 6 0 12 15 10 17 15
1162 4 4 6 2 2 7 6 0 12 15 10 17 15
1163 4 4 6 2 2 7 6 0 12 15 10 17 15
1164 4 4 6 2 2 7 6 0 12 15 10 17 15
1165 4 4 6 2 2 7 6 0 12 15 10 17 15
1166 4 4 6 2 2 7 6 0 12 15 10 17 15
1167 4 4 6 2 2 7 6 0 12 15 10 17 15
1168 4 4 6 2 2 7 6 0 12 15 10 17 15
1169 4 4 6 2 2 7 6 0 12 15 10 17 15
1170 4 4 6 2 2 7 6 0 12 15 10 17 15
1171 4 4 6 2 2 7 6 0 12 15 10 17 15
1172 4 4 6 2 2 7 6 0 12 15 10 17 15
1173 4 4 6 2 2 7 6 0 12 15 10 17 15
1174 4 4 6 2 2 7 6 0 12 15 10 17 15
1175 4 4 6 2 2 7 6 0 12 15 10 17 15
1176 4 4 6 2 2 7 6 0 12 15 10 17 15
1177 4 4 6 2 2 7 6 0 12 15 10 17 15
1178 4 4 6 2 2 7 6 0 12 15 10 17 15
1179 4 4 6 2 2 7 6 0 12 15 10 17 15
1180 4 4 6 2 2 7 6 0 12 15 10 17 15
1181 4 4 6 2 2 7 6 0 12 15 10 17 15
1182 4 4 6 2 2 7 6 0 12 15 10 17 15
1183 4 4 6 2 2 7 6 0 12 15 10 17 15
1184 4 4 6 2 2 7 6 0 12 15 10 17 15
1185 4 4 6 2 2 7 6 0 12 15 10 17 15
1186 4 4 6 2 2 7 6 0 12 15 10 17 15
1187 4 4 6 2 2 7 6 0 12 15 10 17 15
1188 4 4 6 2 2 7 6 0 12 15 10 17 15
1189 4 4 6 2 2 7 6 0 12 15 10 17 15
1190 4 4 6 2 2 7 6 0 12 15 10 17 15
1191 4 4 6 2 2 7 6 0 12 15 10 17 15
1192 4 4 6 2 2 7 6 0 12 15 10 17 15
1193 4 4 6 2 2 7 6 0 12 15 10 17 15
1194 4 4 6 2 2 7 6 0 12 15 10 17 15
1195 4 4 6 2 2 7 6 0 12 15 10 17 15
1196 4 4 6 2 2 7 6 0 12 15 10 17 15
1197 4 4 6 2 2 7 6 0 12 15 10 17 15
1198 4 4 6 2 2 7 6 0 12 15 10 17 15
1199 4 4 6 2 2 7 6 0 12 14 11 17 15
1200 4 4 6 2 2 7 6 0 12 14 11 17 15
1201 4 4 6 2 2 7 6 0 12 14 11 17 15
1202 4 4 6 2 2 7 6 0 12 14 11 17 15
1203 4 4 6 2 2 7 6 0 12 14 11 17 15
1204 4 4 6 2 2 7 6 0 12 14 11 17 15
1205 4 4 6 2 2 7 6 0 12 14 11 17 15
1206 4 4 6 2 2 7 6 0 12 14 11 17 15
1207 4 4 6 2 2 7 6 0 12 14 11 17 15
1208 4 4 6 2 2 7 6 0 12 14 11 17 15
1209 4 4 6 2 2 7 6 0 12 14 11 17 15
1210 4 4 6 2 2 7 6 0 12 14 11 17 15
1211 4 4 6 2 2 7 6 0 12 14 11 17 15
1212 4 4 6 2 2 7 6 0 12 14 11 17 15
1213 4 4 6 2 2 7 6 0 12 14 11 17 15
1214 4 4 6 2 2 7 6 0 12 14 11 17 15
1215 4 4 6 2 2 7 6 0 12 14 11 17 15
1216 4 4 6 2 2 7 6 0 12 14 11 17 15
1217 4 4 6 2 2 7 6 0 12 14 11 17 15
1218 4 4 6 2 2 7 6 0 12 14 11 17 15
1219 4 4 6 2 2 7 6 0 12 14 11 17 15
1220 4 4 6 2 2 7 6 0 12 14 11 17 15
1221 4 4 6 2 2 7 6 0 12 14 11 17 15
1222 4 4 6 2 2 7 6 0 12 14 11 17 15
1223 4 4 6 2 2 7 6 0 12 14 11 17 15
1224 4 4 6 2 2 7 6 0 12 14 11 17 15
1225 4 4 6 2 2 7 6 0 12 14 11 17 15
1226 4 4 6 2 2 7 6 0 12 14 11 17 15
1227 4 4 6 2 2 7 6 0 12 14 11 17 15
1228 4 4 6 2 2 7 6 0 12 14 11 17 15
1229 4 4 6 2 2 7 6 0 12 14 11 17 15
1230 4 4 6 2 2 7 6 0 12 14 11 17 15
1231 4 4 6 2 2 7 6 0 12 14 11 17 15
1232 4 4 6 2 2 7 6 0 12 14 11 17 15
1233 4 4 6 2 2 7 6 0 12 14 11 17 15
1234 4 4 6 2 2 7 6 0 12 14 11 17 15
1235 4 4 6 2 2 7 6 0 12 14 11 17 15
1236 4 4 6 2 2 7 6 0 12 14 11 17 15
1237 4 4 6 2 2 7 6 0 12 14 11 17 15
1238 4 4 6 2 2 7 6 0 12 14 11 17 15
1239 4 4 6 2 2 7 6 0 12 14 11 17 15
1240 4 4 6 2 2 7 6 0 12 14 11 17 15
1241 4 4 6 2 2 7 6 0 12 14 11 17 15
1242 4 4 6 2 2 7 6 0 12 14 11 17 15
1243 4 4 6 2 2 7 6 0 12 14 11 17 15
1244 4 4 6 2 2 7 6 0 12 14 11 17 15
1245 4 4 6 2 2 7 6 0 12 14 11 17 15
1246 4 4 6 2 2 7 6 0 12 14 11 17 15
1247 4 4 6 2 2 7 6 0 12 14 11 17 15
1248 4 4 6 2 2 7 6 0 12 14 11 17 15
1249 4 4 6 2 2 7 6 0 12 14 11 17 15
1250 4 4 6 2 2 7 6 0 12 14 11 17 15
1251 4 4 6 2 2 7 6 0 12 14 11 17 15
