timeStep areaDensityCounting-PID5 areaDensityCounting-PID6 areaDensityCounting-PID7 areaDensityCounting-PID8 areaDensityCounting-PID9 areaDensityCounting-PID10 areaDensityCounting-PID11 areaDensityCounting-PID12 areaDensityCounting-PID13 areaDensityCounting-PID14 areaDensityCounting-PID15 areaDensityCounting-PID16 areaDensityCounting-PID17
488 9 12 8 8 4 6 6 0 8 9 11 9 8
489 9 12 8 8 4 6 6 0 8 9 11 9 8
490 11 13 7 7 5 4 6 0 8 9 11 9 8
491 10 13 7 7 5 5 6 0 8 9 11 9 8
492 10 12 8 8 4 5 6 0 8 9 11 9 8
493 10 12 8 7 4 6 6 0 8 9 11 9 8
494 10 11 9 9 3 5 6 0 8 9 11 9 8
495 10 11 8 9 3 6 6 0 8 9 11 9 8
496 10 11 9 9 2 6 6 0 8 9 11 9 8
497 10 12 8 9 2 6 6 0 8 9 11 9 8
498 10 11 9 9 2 6 6 0 8 9 11 9 8
499 10 11 10 9 2 5 5 1 8 9 11 9 8
500 10 11 9 9 3 5 5 1 8 9 11 9 8
501 10 11 9 10 3 5 5 0 8 9 11 9 8
502 10 10 10 9 4 5 5 0 8 9 11 9 8
503 10 11 9 9 4 5 5 0 8 9 11 9 8
504 10 11 9 9 4 5 5 0 8 9 11 9 8
505 9 10 10 8 5 6 5 0 8 9 11 9 8
506 10 10 10 8 5 5 5 0 8 9 11 9 8
507 11 10 9 8 5 5 5 0 8 9 11 9 8
508 11 10 9 8 5 5 5 0 8 9 11 9 8
509 12 10 9 8 5 4 5 0 8 9 11 9 8
510 12 10 9 8 5 4 5 0 8 9 11 9 8
511 10 10 9 8 5 6 5 0 8 9 11 9 8
512 9 10 10 7 5 6 5 0 8 9 11 9 8
513 10 12 8 8 4 5 5 0 8 9 11 9 8
514 11 12 9 8 4 4 5 0 8 9 11 9 8
515 11 12 9 8 4 4 5 0 8 9 11 9 8
516 11 14 7 8 4 4 5 0 8 9 11 9 8
517 10 13 8 8 4 5 5 0 8 9 11 9 8
518 10 13 8 8 4 5 5 0 8 9 11 9 8
519 11 14 6 8 4 5 5 0 8 9 11 9 8
520 11 13 7 8 4 5 5 0 8 9 11 9 8
521 11 12 8 7 5 5 5 0 8 9 11 9 8
522 10 12 9 6 5 5 5 0 8 9 11 9 8
523 11 12 9 6 5 5 5 0 8 9 11 9 8
524 11 12 9 6 5 5 5 0 8 9 11 9 8
525 11 13 7 6 6 5 5 0 8 9 11 9 8
526 11 13 7 6 6 5 5 0 8 9 11 9 8
527 11 13 8 7 4 5 5 0 8 9 11 9 8
528 11 13 8 7 4 5 5 0 8 9 11 9 8
529 11 13 7 7 4 6 5 0 8 9 11 9 8
530 11 13 7 7 4 6 5 0 8 9 11 9 8
531 11 13 7 7 4 6 5 0 8 9 11 9 8
532 11 13 7 7 4 6 5 0 8 9 11 9 8
533 11 13 7 7 4 6 5 0 8 9 11 9 8
534 11 13 7 7 4 6 5 0 8 9 11 9 8
535 11 13 7 7 4 6 5 0 8 9 11 9 8
536 11 12 9 7 3 6 5 0 8 9 11 9 8
537 11 12 8 7 4 6 5 0 8 9 11 9 8
538 11 12 8 7 4 6 5 0 8 9 11 9 8
539 11 12 8 7 4 6 5 0 8 9 11 9 8
540 11 11 8 7 4 6 5 0 8 9 11 9 8
541 11 13 7 6 5 6 5 0 8 9 11 9 8
542 11 12 8 6 5 6 5 0 8 9 11 9 8
543 11 12 7 6 5 7 5 0 8 9 11 9 8
544 11 11 8 6 5 7 5 0 8 9 11 9 8
545 12 10 9 6 5 6 5 0 8 9 11 9 8
546 12 11 8 7 4 6 5 0 8 9 11 9 8
547 12 11 8 7 4 6 5 0 8 9 11 9 8
548 11 12 6 7 5 7 5 0 8 9 11 9 8
549 11 11 7 8 3 7 5 0 8 9 11 9 8
550 11 11 7 8 3 7 5 0 8 9 11 9 8
551 11 11 7 8 3 7 5 0 8 9 11 9 8
552 13 11 7 8 3 5 5 0 8 9 11 9 8
553 13 11 6 8 3 6 5 0 8 9 11 9 8
554 13 11 6 8 3 6 5 0 8 9 11 9 8
555 13 10 7 7 4 6 5 0 8 9 11 9 8
556 13 11 5 7 5 6 5 0 8 9 11 9 8
557 13 11 5 7 5 6 5 0 8 9 11 9 8
558 13 11 5 7 5 6 5 0 8 9 11 9 8
559 13 11 4 7 5 6 5 0 8 9 11 9 8
560 13 10 5 7 5 6 5 0 8 9 11 9 8
561 13 11 4 7 5 6 5 0 8 9 11 9 8
562 14 10 5 7 5 5 5 0 8 9 11 9 8
563 14 10 5 7 5 5 5 0 8 9 11 9 8
564 13 10 5 7 5 6 5 0 8 9 11 9 8
565 13 10 5 7 5 6 5 0 8 9 11 9 8
566 14 10 6 7 5 5 5 0 8 9 11 9 8
567 13 10 6 8 4 6 5 0 8 9 11 9 8
568 13 10 6 8 4 6 5 0 8 9 11 9 8
569 14 10 6 8 4 5 5 0 8 9 11 9 8
570 14 10 6 7 5 5 5 0 8 9 11 9 8
571 14 10 6 6 6 5 5 0 8 9 11 9 8
572 14 10 6 6 6 5 5 0 8 9 11 9 8
573 14 11 5 7 5 5 5 0 8 9 11 9 8
574 14 11 6 7 4 5 5 0 8 9 11 9 8
575 14 11 6 6 5 5 5 0 8 9 11 9 8
576 14 11 6 6 5 5 5 0 8 9 11 9 8
577 15 11 5 6 5 4 5 0 8 9 11 9 8
578 15 11 5 7 4 4 5 0 8 9 11 9 8
579 15 11 5 7 4 4 5 0 8 9 11 9 8
580 15 11 5 6 5 4 5 0 8 9 11 9 8
581 15 11 5 6 5 4 5 0 8 9 11 9 8
582 15 11 5 6 5 4 5 0 8 9 11 9 8
583 14 12 4 6 5 5 5 0 8 9 11 9 8
584 14 11 5 7 4 5 5 0 8 9 11 9 8
585 14 11 5 6 5 5 5 0 8 9 11 9 8
586 14 11 5 6 5 5 5 0 8 9 11 9 8
587 14 11 6 6 4 5 5 0 8 9 11 9 8
588 14 11 6 6 4 5 5 0 8 9 11 9 8
589 14 11 6 6 4 5 5 0 8 9 11 9 8
590 14 11 6 6 4 5 5 0 8 9 11 9 8
591 14 11 6 6 4 5 5 0 8 9 11 9 8
592 14 12 5 6 4 5 5 0 8 9 11 9 8
593 14 12 5 6 4 5 5 0 8 9 11 9 8
594 14 12 5 6 4 5 5 0 8 9 11 9 8
595 14 12 5 6 4 5 5 0 8 9 11 9 8
596 14 12 5 6 5 5 5 0 8 9 11 9 8
597 14 12 5 6 5 5 5 0 8 9 11 9 8
598 14 12 5 6 5 5 5 0 8 9 11 9 8
599 13 11 6 6 5 5 5 0 8 9 11 9 8
600 13 11 6 6 5 5 5 0 8 9 11 9 8
601 13 11 6 6 5 5 5 0 8 9 11 9 8
602 12 11 6 6 5 7 5 0 8 9 11 9 8
603 12 11 6 6 5 7 5 0 8 9 11 9 8
604 12 11 6 6 5 7 5 0 8 9 11 9 8
605 12 11 6 6 5 7 5 0 8 9 11 9 8
606 12 11 6 6 5 7 5 0 8 9 11 9 8
607 12 11 6 6 5 7 5 0 8 9 11 9 8
608 12 11 6 6 5 7 5 0 8 9 11 9 8
609 12 11 6 6 5 7 5 0 8 9 11 9 8
610 12 11 6 6 5 7 5 0 8 9 11 9 8
611 12 11 6 7 4 7 5 0 8 9 11 9 8
612 12 11 6 7 4 7 5 0 8 9 11 9 8
613 12 11 6 7 4 7 5 0 8 9 11 9 8
614 12 11 6 7 4 7 5 0 8 9 11 9 8
615 12 11 6 7 4 7 5 0 8 9 11 9 8
616 12 11 6 7 4 7 5 0 8 9 11 9 8
617 12 11 6 7 4 7 5 0 8 9 11 9 8
